            Infinity          0.00000000          0.00100000          0.01000000          0.10000000          1.00000000         10.00000000
           0.1544444        -695.2239193        -695.1514511        -694.4987863        -687.9276396        -617.9283342         260.3165580 
           0.1555556        -689.2821433        -689.2102553        -688.5628208        -682.0448079        -612.6567405         256.9411348 
           0.1566667        -683.4132092        -683.3418948        -682.6996307        -676.2341318        -607.4492042         253.6214516 
           0.1577778        -677.6159414        -677.5451940        -676.9080411        -670.4944462        -602.3047131         250.3564928 
           0.1588889        -671.8891880        -671.8190011        -671.1869014        -664.8246098        -597.2222752         247.1452599 
           0.1600000        -666.2318205        -666.1621879        -665.5350839        -659.2235045        -592.2009171         243.9867720 
           0.1616667        -657.8734552        -657.8046422        -657.1849264        -650.9483264        -584.7813225         239.3458326 
           0.1633333        -649.6650864        -649.5970794        -648.9846273        -642.8217270        -577.4938712         234.8182217 
           0.1650000        -641.6031832        -641.5359686        -640.9306590        -634.8402076        -570.3355093         230.4008411 
           0.1666667        -633.6843188        -633.6178835        -633.0195976        -627.0003727        -563.3032697         226.0906757 
           0.1683333        -625.9051669        -625.8394981        -625.2481196        -619.2989260        -556.3942690         221.8847918 
           0.1700000        -618.2624980        -618.1975830        -617.6129983        -611.7326677        -549.6057050         217.7803361 
           0.1716667        -610.7531759        -610.6890024        -610.1111004        -604.2984901        -542.9348538         213.7745335 
           0.1733333        -603.3741546        -603.3107106        -602.7393824        -596.9933749        -536.3790672         209.8646859 
           0.1750000        -596.1224751        -596.0597487        -595.4948878        -589.8143900        -529.9357704         206.0481706 
           0.1755556        -593.7330474        -593.6705576        -593.1078292        -587.4489292        -527.8125677         204.7962966 
           0.1761111        -591.3573442        -591.2950898        -590.7344824        -585.0970622        -525.7014940         203.5544164 
           0.1766667        -588.9952620        -588.9332417        -588.3747439        -582.7586864        -523.6024592         202.3224383 
           0.1772222        -586.6466984        -586.5849109        -586.0285113        -580.4337002        -521.5153738         201.1002714 
           0.1777778        -584.3115517        -584.2499958        -583.6956832        -578.1220032        -519.4401494         199.8878256 
           0.1783333        -581.9897214        -581.9283959        -581.3761591        -575.8234955        -517.3766981         198.6850118 
           0.1788889        -579.6811079        -579.6200115        -579.0698394        -573.5380784        -515.3249331         197.4917418 
           0.1794444        -577.3856125        -577.3247439        -576.7766255        -571.2656542        -513.2847682         196.3079281 
           0.1800000        -575.1031373        -575.0424955        -574.4964198        -569.0061261        -511.2561180         195.1334841 
           0.1811111        -570.5768613        -570.5166692        -569.9746465        -564.5253746        -507.2330242         192.8123629 
           0.1822222        -566.1015157        -566.0417686        -565.5037560        -560.0950668        -503.2549842         190.5277018 
           0.1833333        -561.6763504        -561.6170437        -561.0829989        -555.7144594        -499.3213425         188.2788376 
           0.1844444        -557.3006292        -557.2417582        -556.7116394        -551.3828230        -495.4314551         186.0651196 
           0.1855556        -552.9736292        -552.9151894        -552.3889556        -547.0994412        -491.5846899         183.8859099 
           0.1866667        -548.6946408        -548.6366276        -548.1142382        -542.8636110        -487.7804258         181.7405825 
           0.1877778        -544.4629672        -544.4053763        -543.8867913        -538.6746419        -484.0180527         179.6285240 
           0.1888889        -540.2779244        -540.2207513        -539.7059312        -534.5318561        -480.2969714         177.5491325 
           0.1900000        -536.1388404        -536.0820808        -535.5709868        -530.4345878        -476.6165931         175.5018179 
           0.1911111        -532.0450555        -531.9887052        -531.4812987        -526.3821835        -472.9763396         173.4860017 
           0.1922222        -527.9959218        -527.9399766        -527.4362197        -522.3740009        -469.3756426         171.5011163 
           0.1933333        -523.9908027        -523.9352584        -523.4351139        -518.4094096        -465.8139437         169.5466054 
           0.1944444        -520.0290732        -519.9739257        -519.4773566        -514.4877902        -462.2906943         167.6219234 
           0.1955556        -516.1101192        -516.0553645        -515.5623344        -510.6085341        -458.8053553         165.7265355 
           0.1966667        -512.2333373        -512.1789715        -511.6894444        -506.7710436        -455.3573969         163.8599171 
           0.1977778        -508.3981349        -508.3441539        -507.8580945        -502.9747315        -451.9462984         162.0215540 
           0.1988889        -504.6039297        -504.5503297        -504.0677029        -499.2190207        -448.5715480         160.2109419 
           0.2000000        -500.8501493        -500.7969265        -500.3176979        -495.5033444        -445.2326427         158.4275864 
